,CommID,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId
0,UgxpOsXcp0l8BxWoZ6l4AaABAg,QueenWizzard,https://yt3.ggpht.com/a/AGF-l7_ryJinK1f-DcaFKLnxut47jh7kdqdxzMqnGg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UChWQCeF34K-k7Ew9Cs0ibJg,{'value': 'UChWQCeF34K-k7Ew9Cs0ibJg'},iI48g7YTZFA,“Haven’t built your own house.” Don’t act like I haven’t played the sims. I know exactly how much work goes into it.,“Haven’t built your own house.” Don’t act like I haven’t played the sims. I know exactly how much work goes into it.,True,none,12502,2019-08-22T00:23:44.000Z,2019-08-22T00:24:21.000Z,0
1,UgxpOsXcp0l8BxWoZ6l4AaABAg.8yv2krEpXty93xzExqe-MH,NotUrStyle,https://yt3.ggpht.com/a/AGF-l7_inVRo1F9D-YtElmA0hLZCiBfLeJvbUMH1VA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCE7zouoTgYb1FaHTNu49NwQ,{'value': 'UCE7zouoTgYb1FaHTNu49NwQ'},iI48g7YTZFA,God damn roofing and landscaping,God damn roofing and landscaping,True,none,0,2020-01-19T06:50:22.000Z,2020-01-19T06:50:22.000Z,UgxpOsXcp0l8BxWoZ6l4AaABAg
2,UgxpOsXcp0l8BxWoZ6l4AaABAg.8yv2krEpXty93uX9pOuYE4,RestlessHippie,https://yt3.ggpht.com/a/AGF-l78kCuCf06lby62J34DeouFurOsujIG2-glBMA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCpX6wLK_W-Ok-kBxaJ5cEoA,{'value': 'UCpX6wLK_W-Ok-kBxaJ5cEoA'},iI48g7YTZFA,This is the top comment and I still feel like it's underrated LMAO,This is the top comment and I still feel like it's underrated LMAO,True,none,0,2020-01-17T22:38:33.000Z,2020-01-17T22:38:33.000Z,UgxpOsXcp0l8BxWoZ6l4AaABAg
3,UgxpOsXcp0l8BxWoZ6l4AaABAg.8yv2krEpXty93k1T3fh37X,jamila bee,https://yt3.ggpht.com/a/AGF-l78fDP7XLRdnFNw8keSXsdgtGpM5FOV0AVQQbw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCViV0yPnRL1FEXDilQoyncw,{'value': 'UCViV0yPnRL1FEXDilQoyncw'},iI48g7YTZFA,😂😂😂,😂😂😂,True,none,0,2020-01-13T20:49:09.000Z,2020-01-13T20:49:09.000Z,UgxpOsXcp0l8BxWoZ6l4AaABAg
4,UgxpOsXcp0l8BxWoZ6l4AaABAg.8yv2krEpXty93eO9GBw8nC,Animation Outlet,https://yt3.ggpht.com/a/AGF-l79Ywli46bP1ame5dMiEPo4LJYu9r1T__P9Q1A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCSto4PxbOwhWeuqp2jouT2g,{'value': 'UCSto4PxbOwhWeuqp2jouT2g'},iI48g7YTZFA,@Crazy Beany I've spent like 12 hours (not counting breaks) on a mansion... but it turned out horrible. I also have about 3000 hours.  Haha😂,@Crazy Beany I've spent like 12 hours (not counting breaks) on a mansion... but it turned out horrible. I also have about 3000 hours.  Haha😂,True,none,0,2020-01-11T16:11:58.000Z,2020-01-11T16:11:58.000Z,UgxpOsXcp0l8BxWoZ6l4AaABAg
5,UgxpOsXcp0l8BxWoZ6l4AaABAg.8yv2krEpXty93aT_xStT4R,jayjayjames2332,https://yt3.ggpht.com/a/AGF-l7_-C5cR_9E4_zkxNc2m1Mb5AR8X8v4Gr5H_Jg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCa5GWbkc_PdZuTGCQkvikKg,{'value': 'UCa5GWbkc_PdZuTGCQkvikKg'},iI48g7YTZFA,"I know it's not totally relevant to your comment but these people are also out of touch in not realizing that in a lot of the country where property alone isn't worth millions like in LA, people actually can and do build their own homes and you don't have to be rich to do so, in fact it's cheaper than buying one most of the time. Instead of buying a house for $80k you can probably buy land and build a similar house for at least $15k less. It just takes a lot more time and work. Unless you're super rich like these jackasses. Then it just takes time for people to build it for you while you live in your other mansion.","I know it's not totally relevant to your comment but these people are also out of touch in not realizing that in a lot of the country where property alone isn't worth millions like in LA, people actually can and do build their own homes and you don't have to be rich to do so, in fact it's cheaper than buying one most of the time. Instead of buying a house for $80k you can probably buy land and build a similar house for at least $15k less. It just takes a lot more time and work. Unless you're super rich like these jackasses. Then it just takes time for people to build it for you while you live in your other mansion.",True,none,0,2020-01-10T03:42:29.000Z,2020-01-10T03:43:55.000Z,UgxpOsXcp0l8BxWoZ6l4AaABAg
6,UgzCXPFQl6jPnoFGwcN4AaABAg,Catherine Wright,https://yt3.ggpht.com/a/AGF-l78H7JPKPHo6fpkbaITlvvW41CvE9SUfVe9nwA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCif76mmKvoV-_1GrzHr91-Q,{'value': 'UCif76mmKvoV-_1GrzHr91-Q'},iI48g7YTZFA,"yo why are they complaining about walking to the gym

isn't the point of a gym

to exercise

and isn't walking

exercise","yo why are they complaining about walking to the gym

isn't the point of a gym

to exercise

and isn't walking

exercise",True,none,4175,2019-12-06T22:03:37.000Z,2019-12-06T22:03:37.000Z,0
7,UgzCXPFQl6jPnoFGwcN4AaABAg.92DJmGDM7rP93uEUr7Jqp7,Nozomii,https://yt3.ggpht.com/a/AGF-l78iEKGhAMK35CBGzQqPIh8ZZFQfNKwUwNS3Ig=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCaVj93OS4P92lP3Ge6iZBCA,{'value': 'UCaVj93OS4P92lP3Ge6iZBCA'},iI48g7YTZFA,yitae,yitae,True,none,0,2020-01-17T19:55:23.000Z,2020-01-17T19:55:23.000Z,UgzCXPFQl6jPnoFGwcN4AaABAg
8,UgzCXPFQl6jPnoFGwcN4AaABAg.92DJmGDM7rP93oWeyH86-f,Ophelia S.,https://yt3.ggpht.com/a/AGF-l7-p5bmDXK5HDX7Dh-ahMGQ_lKbK4lWb5S6sGQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC7ShNVxcpCdDRDZQnnBGwag,{'value': 'UC7ShNVxcpCdDRDZQnnBGwag'},iI48g7YTZFA,"@Tony Boy   wtf. Of course walking is exercise, where do you come from? Ever heard of brisk walking, or even hiking? Even when you walk across your street to get some groceries, it's still exercise. You whole body needs to make an effort and your muscles are working. Not a huge exercise, granted, but exercise all the same.","@Tony Boy   wtf. Of course walking is exercise, where do you come from? Ever heard of brisk walking, or even hiking? Even when you walk across your street to get some groceries, it's still exercise. You whole body needs to make an effort and your muscles are working. Not a huge exercise, granted, but exercise all the same.",True,none,0,2020-01-15T14:38:45.000Z,2020-01-15T14:38:45.000Z,UgzCXPFQl6jPnoFGwcN4AaABAg
9,UgzCXPFQl6jPnoFGwcN4AaABAg.92DJmGDM7rP93nVaTaipTi,Tim Frey,https://yt3.ggpht.com/a/AGF-l79zxGvS81utHf62gFX6IhvSIAvn_kLzTQ8zhA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCZWjbzUy4EKPlwzLZa-OKEg,{'value': 'UCZWjbzUy4EKPlwzLZa-OKEg'},iI48g7YTZFA,"'cause they're posers who exercise for 2 minutes on camera, take steroids to look big, and can't walk some stairs XD","'cause they're posers who exercise for 2 minutes on camera, take steroids to look big, and can't walk some stairs XD",True,none,0,2020-01-15T05:10:09.000Z,2020-01-15T05:10:09.000Z,UgzCXPFQl6jPnoFGwcN4AaABAg
10,UgzCXPFQl6jPnoFGwcN4AaABAg.92DJmGDM7rP93RHX8uzjiT,Ovi,https://yt3.ggpht.com/a/AGF-l7-w_GyJC2ygvCsvfrMZTRNrX2RCc77Afj7Ldg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCG4rNYB-xLL6LWG15QZ9DFg,{'value': 'UCG4rNYB-xLL6LWG15QZ9DFg'},iI48g7YTZFA,I like Bread lol what,I like Bread lol what,True,none,0,2020-01-06T04:44:42.000Z,2020-01-06T04:44:42.000Z,UgzCXPFQl6jPnoFGwcN4AaABAg
11,UgzCXPFQl6jPnoFGwcN4AaABAg.92DJmGDM7rP93RF5zvKaaG,Ochako Uraraka,https://yt3.ggpht.com/a/AGF-l7-msjDGeDGjSIw2wnizXnTfOZ-84kZfv5yUCA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCHf89q8gMhmAxEyRHn-L0wQ,{'value': 'UCHf89q8gMhmAxEyRHn-L0wQ'},iI48g7YTZFA,"Can you... Not? 



Please?","Can you... Not? 



Please?",True,none,0,2020-01-06T04:23:31.000Z,2020-01-06T04:23:31.000Z,UgzCXPFQl6jPnoFGwcN4AaABAg
12,UgyJKH9NFka3BkFxLAV4AaABAg,Josie Joyner,https://yt3.ggpht.com/a/AGF-l78mi6gRbcZAgxHyxSm9JSycjC24DrYs6es0QA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCewVX2JkKZ6Lngu3YTQnJyw,{'value': 'UCewVX2JkKZ6Lngu3YTQnJyw'},iI48g7YTZFA,i’m an 18 year old college student drew you absolutely flexed on me with a two bedroom apartment,i’m an 18 year old college student drew you absolutely flexed on me with a two bedroom apartment,True,none,3056,2019-12-05T23:05:32.000Z,2019-12-05T23:05:32.000Z,0
13,UgyJKH9NFka3BkFxLAV4AaABAg.92Ar3p-xSjw93y1Z8ixA8T,Josie Joyner,https://yt3.ggpht.com/a/AGF-l78mi6gRbcZAgxHyxSm9JSycjC24DrYs6es0QA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCewVX2JkKZ6Lngu3YTQnJyw,{'value': 'UCewVX2JkKZ6Lngu3YTQnJyw'},iI48g7YTZFA,Oooh Watchasay yeah lmaooo i like youtube,Oooh Watchasay yeah lmaooo i like youtube,True,none,0,2020-01-19T07:19:20.000Z,2020-01-19T07:19:20.000Z,UgyJKH9NFka3BkFxLAV4AaABAg
14,UgyJKH9NFka3BkFxLAV4AaABAg.92Ar3p-xSjw93y-Jn-t3g4,SkullzKnuckle,https://yt3.ggpht.com/a/AGF-l786HCCogGRrLArPOjaWay0bBfyXYFFQxbgssQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCB0yxyz2rDWKRtIoNUyfOAg,{'value': 'UCB0yxyz2rDWKRtIoNUyfOAg'},iI48g7YTZFA,Josie Joyner punctuation please,Josie Joyner punctuation please,True,none,0,2020-01-19T06:59:46.000Z,2020-01-19T06:59:46.000Z,UgyJKH9NFka3BkFxLAV4AaABAg
15,UgyJKH9NFka3BkFxLAV4AaABAg.92Ar3p-xSjw93j_F6AuRwv,Oooh Watchasay,https://yt3.ggpht.com/a/AGF-l7-z-lwYONvH3WbN-SEQQiq5Skhq3BirTjSBRw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCvaQLaOGnPf9L-ZDsvKS-xA,{'value': 'UCvaQLaOGnPf9L-ZDsvKS-xA'},iI48g7YTZFA,Weren't you the girl who commented on a Cody Ko video about Noel being a savage and that's why Jake didn't get to him? Cool.,Weren't you the girl who commented on a Cody Ko video about Noel being a savage and that's why Jake didn't get to him? Cool.,True,none,0,2020-01-13T16:33:50.000Z,2020-01-13T16:34:06.000Z,UgyJKH9NFka3BkFxLAV4AaABAg
16,UgyJKH9NFka3BkFxLAV4AaABAg.92Ar3p-xSjw93VIlVL5V3q,Maria K,https://yt3.ggpht.com/a/AGF-l7_xejwniFMtNiALqp7mF7U-8tjDBbV5atD9lQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCZzmXCUBlMfghyk8A7CbL8A,{'value': 'UCZzmXCUBlMfghyk8A7CbL8A'},iI48g7YTZFA,@// хурма // I assume you mean the country? I'm from Finland :),@// хурма // I assume you mean the country? I'm from Finland :),True,none,0,2020-01-07T18:12:30.000Z,2020-01-07T18:12:30.000Z,UgyJKH9NFka3BkFxLAV4AaABAg
17,UgyJKH9NFka3BkFxLAV4AaABAg.92Ar3p-xSjw93TWGkuGZdv,// хурма //,https://yt3.ggpht.com/a/AGF-l79f5c4QG1RdVqtyuVJryTG7wh3lKWcVcRe1OQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC5KF_ggnKfaXBsKTfyd5llw,{'value': 'UC5KF_ggnKfaXBsKTfyd5llw'},iI48g7YTZFA,Maria K girl where do u live now???,Maria K girl where do u live now???,True,none,0,2020-01-07T01:32:01.000Z,2020-01-07T01:32:01.000Z,UgyJKH9NFka3BkFxLAV4AaABAg
18,UgwxmE1Tme12Ns9DIkR4AaABAg,shivi gupta,https://yt3.ggpht.com/a/AGF-l78xiP-rifICwW4_SjqvA4ZtJ40YXcTFUWMqhg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCt6YRy_6iS3RhtEeS75gJ6Q,{'value': 'UCt6YRy_6iS3RhtEeS75gJ6Q'},iI48g7YTZFA,"While others are flexing, Jenna is making soup in her kitchen.","While others are flexing, Jenna is making soup in her kitchen.",True,none,2468,2019-12-13T18:50:50.000Z,2019-12-13T18:50:50.000Z,0
19,UgwxmE1Tme12Ns9DIkR4AaABAg.92V-HOuAeft93qpiAkuaCn,Whut Dafeq,https://yt3.ggpht.com/a/AGF-l7-BCcEww6-hG0KeiwI2YPA3VWWe8DaO6lkLQg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCZgEittSgvOHbBMS2CLoOLg,{'value': 'UCZgEittSgvOHbBMS2CLoOLg'},iI48g7YTZFA,Jenna is literally the best youtuber I love her forever,Jenna is literally the best youtuber I love her forever,True,none,3,2020-01-16T12:12:26.000Z,2020-01-16T12:12:26.000Z,UgwxmE1Tme12Ns9DIkR4AaABAg
20,UgwxmE1Tme12Ns9DIkR4AaABAg.92V-HOuAeft93i5dsFuqak,Mother Of dogs,https://yt3.ggpht.com/a/AGF-l7-gercT24I5UF8JxCvfUVu4aLY-MsR5IveTYg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1Z-xzb2v5DR6yZpxysWylA,{'value': 'UC1Z-xzb2v5DR6yZpxysWylA'},iI48g7YTZFA,Bored Again She used to make skits but now she does whatever she wants on her channel,Bored Again She used to make skits but now she does whatever she wants on her channel,True,none,3,2020-01-13T02:47:14.000Z,2020-01-13T02:47:14.000Z,UgwxmE1Tme12Ns9DIkR4AaABAg
21,UgwxmE1Tme12Ns9DIkR4AaABAg.92V-HOuAeft93i5S1eC_fc,Mother Of dogs,https://yt3.ggpht.com/a/AGF-l7-gercT24I5UF8JxCvfUVu4aLY-MsR5IveTYg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1Z-xzb2v5DR6yZpxysWylA,{'value': 'UC1Z-xzb2v5DR6yZpxysWylA'},iI48g7YTZFA,"Dain McCarthy Jenna was working with a company named Barstool Sports. She worked as a spokesperson I think for Stoolala, a feminine section of Barstool Sports. Her videos went viral, but once  Stoolala shut down and she stopped working for them, she wanted to do whatever she wants with her content.","Dain McCarthy Jenna was working with a company named Barstool Sports. She worked as a spokesperson I think for Stoolala, a feminine section of Barstool Sports. Her videos went viral, but once  Stoolala shut down and she stopped working for them, she wanted to do whatever she wants with her content.",True,none,0,2020-01-13T02:45:28.000Z,2020-01-13T02:46:44.000Z,UgwxmE1Tme12Ns9DIkR4AaABAg
22,UgwxmE1Tme12Ns9DIkR4AaABAg.92V-HOuAeft93QShi_FXzN,Natalie KW,https://yt3.ggpht.com/a/AGF-l7-pm7GhaKfHMI9IZ0kbf9QacnMKitpZh3A56Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFWliRbs7RTifnGl3j7v-Fw,{'value': 'UCFWliRbs7RTifnGl3j7v-Fw'},iI48g7YTZFA,@Bored Again she makes videos about her dogs and other things,@Bored Again she makes videos about her dogs and other things,True,none,1,2020-01-05T21:03:10.000Z,2020-01-05T21:03:10.000Z,UgwxmE1Tme12Ns9DIkR4AaABAg
23,UgwxmE1Tme12Ns9DIkR4AaABAg.92V-HOuAeft93QScPeWuAD,Natalie KW,https://yt3.ggpht.com/a/AGF-l7-pm7GhaKfHMI9IZ0kbf9QacnMKitpZh3A56Q=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCFWliRbs7RTifnGl3j7v-Fw,{'value': 'UCFWliRbs7RTifnGl3j7v-Fw'},iI48g7YTZFA,and transforming herself into a disco ball,and transforming herself into a disco ball,True,none,4,2020-01-05T21:02:26.000Z,2020-01-05T21:02:26.000Z,UgwxmE1Tme12Ns9DIkR4AaABAg
24,UgxFq1V-VNASEyYa54t4AaABAg,Kaelah M.,https://yt3.ggpht.com/a/AGF-l78F1uEWOF0T4VE4fOgN6tTAmcqlRX7xUAxvmA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCHQ_Si7PU-TYl8VnrhltNbA,{'value': 'UCHQ_Si7PU-TYl8VnrhltNbA'},iI48g7YTZFA,Imagine how disgustingly spoiled those kids are gonna be.,Imagine how disgustingly spoiled those kids are gonna be.,True,none,1454,2019-12-07T08:00:35.000Z,2019-12-07T08:00:35.000Z,0
25,UgxFq1V-VNASEyYa54t4AaABAg.92EO5ZF1bdZ93pDr4kto2B,poui poui,https://yt3.ggpht.com/a/AGF-l78zSvsmtevsrjdHpt9CSGRrQ-FDOVxRgrIx-A=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCO41qxdIzitQCqbjAkWRgtQ,{'value': 'UCO41qxdIzitQCqbjAkWRgtQ'},iI48g7YTZFA,I don't love the idea of spoiled rich kids but it makes me sad to think these kids will likely not be spoiled because their parents are selfish and superficial. Everything they do is for money and attention. Their girls share one room and have one average size playroom which isn't a problem in and of itself but you'd think they'd allot more to their kids if they love and care about them. Their kids aren't not being spoiled because or morality or for their own good but because their parents don't care about them enough. All they care about it profit and clout.,I don't love the idea of spoiled rich kids but it makes me sad to think these kids will likely not be spoiled because their parents are selfish and superficial. Everything they do is for money and attention. Their girls share one room and have one average size playroom which isn't a problem in and of itself but you'd think they'd allot more to their kids if they love and care about them. Their kids aren't not being spoiled because or morality or for their own good but because their parents don't care about them enough. All they care about it profit and clout.,True,none,0,2020-01-15T21:13:37.000Z,2020-01-15T21:13:37.000Z,UgxFq1V-VNASEyYa54t4AaABAg
26,UgxFq1V-VNASEyYa54t4AaABAg.92EO5ZF1bdZ93nGhGBUMKw,NewYorkKitty,https://yt3.ggpht.com/a/AGF-l7-M3mssKKc5jLs3aVhpvdGUN-LFIWiCcUFb_w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCWzMEnJ_iWiRUHaWmAQwQDQ,{'value': 'UCWzMEnJ_iWiRUHaWmAQwQDQ'},iI48g7YTZFA,luxayahrious agreed,luxayahrious agreed,True,none,0,2020-01-15T03:00:01.000Z,2020-01-15T03:00:01.000Z,UgxFq1V-VNASEyYa54t4AaABAg
27,UgxFq1V-VNASEyYa54t4AaABAg.92EO5ZF1bdZ93nGZVCtTwk,NewYorkKitty,https://yt3.ggpht.com/a/AGF-l7-M3mssKKc5jLs3aVhpvdGUN-LFIWiCcUFb_w=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCWzMEnJ_iWiRUHaWmAQwQDQ,{'value': 'UCWzMEnJ_iWiRUHaWmAQwQDQ'},iI48g7YTZFA,"Pingo Chingo I see what you’re saying but I wasn’t saying it’s gross they’re not spoiling them. Its more like if the parents are going to buy all this outrageous shit for themselves at least do the same for your kids who made you multi millionaires ukwim? But I honestly don’t think these kids are having a happy or healthy childhood and no amount of nice things is going to fix that. I’m worried about them. Ideally literally no one should be as rich as austin and catherine , especially this rich exclusively off of the labor of their own children.","Pingo Chingo I see what you’re saying but I wasn’t saying it’s gross they’re not spoiling them. Its more like if the parents are going to buy all this outrageous shit for themselves at least do the same for your kids who made you multi millionaires ukwim? But I honestly don’t think these kids are having a happy or healthy childhood and no amount of nice things is going to fix that. I’m worried about them. Ideally literally no one should be as rich as austin and catherine , especially this rich exclusively off of the labor of their own children.",True,none,3,2020-01-15T02:58:49.000Z,2020-01-15T02:58:49.000Z,UgxFq1V-VNASEyYa54t4AaABAg
28,UgxFq1V-VNASEyYa54t4AaABAg.92EO5ZF1bdZ93htGFsfVFO,luxayahrious,https://yt3.ggpht.com/a/AGF-l7-b9tKmtxCqTC2ssfzmti9oWKKzdhiyqVQtuA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCyI-nnrrTpAQGA0aBdtXV4Q,{'value': 'UCyI-nnrrTpAQGA0aBdtXV4Q'},iI48g7YTZFA,"I lowkey feel bad for them, the parents totally will fuck them up","I lowkey feel bad for them, the parents totally will fuck them up",True,none,2,2020-01-13T00:50:16.000Z,2020-01-13T00:50:16.000Z,UgxFq1V-VNASEyYa54t4AaABAg
29,UgxFq1V-VNASEyYa54t4AaABAg.92EO5ZF1bdZ93cx3Vejx7y,Cool-aid Man,https://yt3.ggpht.com/a/AGF-l78oNsG9OSEOftJpHUhl4NLjUmfvNEW88cHGRA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC4fE-KYF_QcnR_a-Es_lNVg,{'value': 'UC4fE-KYF_QcnR_a-Es_lNVg'},iI48g7YTZFA,If they have another kid that kids first word will be like “gUcCi”,If they have another kid that kids first word will be like “gUcCi”,True,none,2,2020-01-11T02:47:17.000Z,2020-01-11T02:47:17.000Z,UgxFq1V-VNASEyYa54t4AaABAg
30,UgyD8YA8jGgjDn-r-Ix4AaABAg,Issy I,https://yt3.ggpht.com/a/AGF-l7_xbDCIdIo5iEmW1SQK-9veWOu-KPxi41UcUw=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCg-4D4jaq9p8tqaBU8Z_wig,{'value': 'UCg-4D4jaq9p8tqaBU8Z_wig'},iI48g7YTZFA,"My mom use to say that, ""money doesn't change someone, it just brings out who they were all along.""","My mom use to say that, ""money doesn't change someone, it just brings out who they were all along.""",True,none,11723,2019-08-22T07:39:49.000Z,2019-08-22T07:39:49.000Z,0
31,UgyD8YA8jGgjDn-r-Ix4AaABAg.8yvperjdvMq93q51c7UQnk,TheAkrillion,https://yt3.ggpht.com/a/AGF-l79iZPopar4LHiBQZ-yv76mdnnfJp2aeMYSR=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC1BlcZPLDFPMOb5Mm_k7JWw,{'value': 'UC1BlcZPLDFPMOb5Mm_k7JWw'},iI48g7YTZFA,"money makes me buy video games and platforms to play those games on, help","money makes me buy video games and platforms to play those games on, help",True,none,0,2020-01-16T05:15:47.000Z,2020-01-16T05:15:47.000Z,UgyD8YA8jGgjDn-r-Ix4AaABAg
32,UgyD8YA8jGgjDn-r-Ix4AaABAg.8yvperjdvMq93KzKHocBp6,Ama Jodi,https://yt3.ggpht.com/a/AGF-l78tXroEGijav7zyiMNBH7cGFx22ZqXemd-4pQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCk7l4rJDR3CPrbJf7jFtSVg,{'value': 'UCk7l4rJDR3CPrbJf7jFtSVg'},iI48g7YTZFA,"What? I get the corruption thing and all but this should be worded to be easier to interpret as such. It just sounds like what your mom is saying is that you are your best self when you have money, which is not true at all.","What? I get the corruption thing and all but this should be worded to be easier to interpret as such. It just sounds like what your mom is saying is that you are your best self when you have money, which is not true at all.",True,none,0,2020-01-03T18:01:29.000Z,2020-01-03T18:01:29.000Z,UgyD8YA8jGgjDn-r-Ix4AaABAg
33,UgyD8YA8jGgjDn-r-Ix4AaABAg.8yvperjdvMq93FadoSU36I,ARagersThoughts 1,https://yt3.ggpht.com/a/AGF-l7-2rFna0B5zDialUMRukrNb17oBrGIvVIT8kg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC06xQzd55wGZ_uoDNgpTkQQ,{'value': 'UC06xQzd55wGZ_uoDNgpTkQQ'},iI48g7YTZFA,R/iam6andthisisdeep,R/iam6andthisisdeep,True,none,0,2020-01-01T15:49:37.000Z,2020-01-01T15:49:37.000Z,UgyD8YA8jGgjDn-r-Ix4AaABAg
34,UgyD8YA8jGgjDn-r-Ix4AaABAg.8yvperjdvMq92z_JnKanpx,James Games,https://yt3.ggpht.com/a/AGF-l790WA-AbKwN4qyOCYOEh7fNWsNwty0LNvLKKA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCJuQ8ZS4ZYx-pJ2R_o7cK2A,{'value': 'UCJuQ8ZS4ZYx-pJ2R_o7cK2A'},iI48g7YTZFA,Issy I which makes Bill Gates a greater person,Issy I which makes Bill Gates a greater person,True,none,0,2019-12-26T01:10:56.000Z,2019-12-26T01:10:56.000Z,UgyD8YA8jGgjDn-r-Ix4AaABAg
35,UgyD8YA8jGgjDn-r-Ix4AaABAg.8yvperjdvMq92vHYQ7sunW,Nazif Morshed,https://yt3.ggpht.com/a/AGF-l78-W42nmPUZhtxC1fZ7b5iRprvjNr3jHa5glQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UC-20qty0rjkEpICcU2QRrlQ,{'value': 'UC-20qty0rjkEpICcU2QRrlQ'},iI48g7YTZFA,These kinds of people make me more appreciative of Jimmy(MrBeast).,These kinds of people make me more appreciative of Jimmy(MrBeast).,True,none,0,2019-12-24T09:09:56.000Z,2019-12-24T09:09:56.000Z,UgyD8YA8jGgjDn-r-Ix4AaABAg
36,UgzDhDOYau8uyniM-Qx4AaABAg,Maggie E,https://yt3.ggpht.com/a/AGF-l78DcIz6Sd6vL3RmGa3e-NXWZ31Wi7zhFfSlbg=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCQCQqe2ZwcViKviEYWLwGPg,{'value': 'UCQCQqe2ZwcViKviEYWLwGPg'},iI48g7YTZFA,Jenna marbles obviously has made some dough but she doesn’t flex with it.,Jenna marbles obviously has made some dough but she doesn’t flex with it.,True,none,2376,2019-12-05T20:21:10.000Z,2019-12-05T20:21:10.000Z,0
37,UgzDhDOYau8uyniM-Qx4AaABAg.92AZG-ba7_M93vJRitwrj-,Chloe Mok,https://yt3.ggpht.com/a/AGF-l7-htVgM1dYq_PWP_4CNx3nDjOL9C68sdKwwvA=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCVMWztW-KqU1bnjIpjfbVCQ,{'value': 'UCVMWztW-KqU1bnjIpjfbVCQ'},iI48g7YTZFA,SHE SPENDS THEM ON THEM DOGGIES OF COURSE,SHE SPENDS THEM ON THEM DOGGIES OF COURSE,True,none,0,2020-01-18T05:57:53.000Z,2020-01-18T05:57:53.000Z,UgzDhDOYau8uyniM-Qx4AaABAg
38,UgzDhDOYau8uyniM-Qx4AaABAg.92AZG-ba7_M93M2xI-PYit,Wendy Guan,https://yt3.ggpht.com/a/AGF-l78Gy1jDSXXYU5wfC_CH9dOut7s5Mdwql4O_KQ=s48-c-k-c0xffffffff-no-rj-mo,http://www.youtube.com/channel/UCxtR8wyYrUyZdrQwUHW9aWw,{'value': 'UCxtR8wyYrUyZdrQwUHW9aWw'},iI48g7YTZFA,Except for her leisure suit,Except for her leisure suit,True,none,2,2020-01-04T04:01:08.000Z,2020-01-04T04:01:08.000Z,UgzDhDOYau8uyniM-Qx4AaABAg
